element, genioglossus posterior right,17,
element, genioglossus posterior right,19,
element, genioglossus posterior right,21,
element, genioglossus posterior right,27,
element, genioglossus posterior right,29,
element, genioglossus posterior right,31,
element, genioglossus posterior right,56,
element, genioglossus posterior right,58,
element, genioglossus posterior right,62,
element, genioglossus posterior right,77,
element, genioglossus posterior right,79,
element, genioglossus posterior right,81,
element, genioglossus posterior right,106,
element, genioglossus posterior right,107,
element, genioglossus posterior right,109,
element, genioglossus posterior right,112,
element, genioglossus posterior right,113,
element, genioglossus posterior right,115,
element, genioglossus posterior right,118,
element, genioglossus posterior right,119,
element, genioglossus posterior right,121,
element, genioglossus posterior right,124,
element, genioglossus posterior right,125,
element, genioglossus posterior right,148,
element, genioglossus posterior right,155,
element, genioglossus posterior right,180,
element, genioglossus posterior right,185,
element, genioglossus posterior right,186,
element, genioglossus posterior right,187,
element, genioglossus posterior right,188,
element, genioglossus posterior right,199,
element, genioglossus posterior right,200,
element, genioglossus posterior right,201,
element, genioglossus posterior right,202,
element, genioglossus posterior right,213,
element, genioglossus posterior right,214,
element, genioglossus posterior right,215,
element, genioglossus posterior right,216,
element, genioglossus posterior right,227,
element, genioglossus posterior right,228,
element, genioglossus posterior right,229,
element, genioglossus posterior right,230,
element, genioglossus posterior right,241,
element, genioglossus posterior right,243,
element, genioglossus posterior right,245,
element, genioglossus posterior right,247,
element, genioglossus posterior right,349,
element, genioglossus posterior right,352,
element, genioglossus posterior right,355,
fiber_node, genioglossus posterior right,397,396
fiber_node, genioglossus posterior right,396,133
fiber_node, genioglossus posterior right,133,270
fiber_node, genioglossus posterior right,270,123
fiber_node, genioglossus posterior right,123,115
fiber_node, genioglossus posterior right,115,110
fiber_node, genioglossus posterior right,110,109
fiber_node, genioglossus posterior right,109,203
fiber_node, genioglossus posterior right,203,204
fiber_node, genioglossus posterior right,204,205
fiber_node, genioglossus posterior right,205,120
fiber_node, genioglossus posterior right,399,398
fiber_node, genioglossus posterior right,398,134
fiber_node, genioglossus posterior right,134,272
fiber_node, genioglossus posterior right,272,124
fiber_node, genioglossus posterior right,124,116
fiber_node, genioglossus posterior right,116,108
fiber_node, genioglossus posterior right,108,107
fiber_node, genioglossus posterior right,107,212
fiber_node, genioglossus posterior right,212,213
fiber_node, genioglossus posterior right,213,214
fiber_node, genioglossus posterior right,214,102
fiber_node, genioglossus posterior right,401,400
fiber_node, genioglossus posterior right,400,135
fiber_node, genioglossus posterior right,135,274
fiber_node, genioglossus posterior right,274,125
fiber_node, genioglossus posterior right,125,117
fiber_node, genioglossus posterior right,117,106
fiber_node, genioglossus posterior right,106,105
fiber_node, genioglossus posterior right,105,221
fiber_node, genioglossus posterior right,221,222
fiber_node, genioglossus posterior right,222,223
fiber_node, genioglossus posterior right,223,100
fiber_node, genioglossus posterior right,403,402
fiber_node, genioglossus posterior right,402,136
fiber_node, genioglossus posterior right,136,276
fiber_node, genioglossus posterior right,276,126
fiber_node, genioglossus posterior right,126,118
fiber_node, genioglossus posterior right,118,103
fiber_node, genioglossus posterior right,103,104
fiber_node, genioglossus posterior right,104,230
fiber_node, genioglossus posterior right,230,231
fiber_node, genioglossus posterior right,231,232
fiber_node, genioglossus posterior right,232,98
fiber_node, genioglossus posterior right,403,402
fiber_node, genioglossus posterior right,402,136
fiber_node, genioglossus posterior right,136,130
fiber_node, genioglossus posterior right,130,129
fiber_node, genioglossus posterior right,129,128
fiber_node, genioglossus posterior right,128,127
fiber_node, genioglossus posterior right,127,239
fiber_node, genioglossus posterior right,239,240
fiber_node, genioglossus posterior right,240,241
fiber_node, genioglossus posterior right,241,96
fiber_node, genioglossus posterior right,403,402
fiber_node, genioglossus posterior right,402,136
fiber_node, genioglossus posterior right,136,278
fiber_node, genioglossus posterior right,278,286
fiber_node, genioglossus posterior right,286,289
fiber_node, genioglossus posterior right,289,290
fiber_node, genioglossus posterior right,290,303
fiber_node, genioglossus posterior right,303,304
fiber_node, genioglossus posterior right,304,305
fiber_node, genioglossus posterior right,305,291
fiber_node, genioglossus posterior right,932,940
fiber_node, genioglossus posterior right,940,862
fiber_node, genioglossus posterior right,862,898
fiber_node, genioglossus posterior right,898,850
fiber_node, genioglossus posterior right,850,837
fiber_node, genioglossus posterior right,837,830
fiber_node, genioglossus posterior right,830,829
fiber_node, genioglossus posterior right,829,876
fiber_node, genioglossus posterior right,876,877
fiber_node, genioglossus posterior right,877,878
fiber_node, genioglossus posterior right,878,845
fiber_node, genioglossus posterior right,933,941
fiber_node, genioglossus posterior right,941,863
fiber_node, genioglossus posterior right,863,897
fiber_node, genioglossus posterior right,897,851
fiber_node, genioglossus posterior right,851,836
fiber_node, genioglossus posterior right,836,835
fiber_node, genioglossus posterior right,835,828
fiber_node, genioglossus posterior right,828,879
fiber_node, genioglossus posterior right,879,880
fiber_node, genioglossus posterior right,880,881
fiber_node, genioglossus posterior right,881,844
fiber_node, genioglossus posterior right,934,942
fiber_node, genioglossus posterior right,942,864
fiber_node, genioglossus posterior right,864,901
fiber_node, genioglossus posterior right,901,852
fiber_node, genioglossus posterior right,852,840
fiber_node, genioglossus posterior right,840,834
fiber_node, genioglossus posterior right,834,827
fiber_node, genioglossus posterior right,827,882
fiber_node, genioglossus posterior right,882,883
fiber_node, genioglossus posterior right,883,884
fiber_node, genioglossus posterior right,884,843
fiber_node, genioglossus posterior right,935,943
fiber_node, genioglossus posterior right,943,865
fiber_node, genioglossus posterior right,865,902
fiber_node, genioglossus posterior right,902,853
fiber_node, genioglossus posterior right,853,841
fiber_node, genioglossus posterior right,841,833
fiber_node, genioglossus posterior right,833,826
fiber_node, genioglossus posterior right,826,885
fiber_node, genioglossus posterior right,885,886
fiber_node, genioglossus posterior right,886,887
fiber_node, genioglossus posterior right,887,842
fiber_node, genioglossus posterior right,935,943
fiber_node, genioglossus posterior right,943,865
fiber_node, genioglossus posterior right,865,854
fiber_node, genioglossus posterior right,854,855
fiber_node, genioglossus posterior right,855,856
fiber_node, genioglossus posterior right,856,857
fiber_node, genioglossus posterior right,857,888
fiber_node, genioglossus posterior right,888,889
fiber_node, genioglossus posterior right,889,890
fiber_node, genioglossus posterior right,890,858
fiber_node, genioglossus posterior right,935,943
fiber_node, genioglossus posterior right,943,865
fiber_node, genioglossus posterior right,865,903
fiber_node, genioglossus posterior right,903,904
fiber_node, genioglossus posterior right,904,905
fiber_node, genioglossus posterior right,905,906
fiber_node, genioglossus posterior right,906,929
fiber_node, genioglossus posterior right,929,909
fiber_node, genioglossus posterior right,909,910
fiber_node, genioglossus posterior right,910,907
element, genioglossus posterior left,387,
element, genioglossus posterior left,389,
element, genioglossus posterior left,391,
element, genioglossus posterior left,397,
element, genioglossus posterior left,399,
element, genioglossus posterior left,401,
element, genioglossus posterior left,426,
element, genioglossus posterior left,428,
element, genioglossus posterior left,432,
element, genioglossus posterior left,447,
element, genioglossus posterior left,449,
element, genioglossus posterior left,451,
element, genioglossus posterior left,476,
element, genioglossus posterior left,477,
element, genioglossus posterior left,479,
element, genioglossus posterior left,482,
element, genioglossus posterior left,483,
element, genioglossus posterior left,485,
element, genioglossus posterior left,488,
element, genioglossus posterior left,489,
element, genioglossus posterior left,491,
element, genioglossus posterior left,494,
element, genioglossus posterior left,495,
element, genioglossus posterior left,518,
element, genioglossus posterior left,525,
element, genioglossus posterior left,550,
element, genioglossus posterior left,555,
element, genioglossus posterior left,556,
element, genioglossus posterior left,557,
element, genioglossus posterior left,558,
element, genioglossus posterior left,569,
element, genioglossus posterior left,570,
element, genioglossus posterior left,571,
element, genioglossus posterior left,572,
element, genioglossus posterior left,583,
element, genioglossus posterior left,584,
element, genioglossus posterior left,585,
element, genioglossus posterior left,586,
element, genioglossus posterior left,597,
element, genioglossus posterior left,598,
element, genioglossus posterior left,599,
element, genioglossus posterior left,600,
element, genioglossus posterior left,611,
element, genioglossus posterior left,613,
element, genioglossus posterior left,615,
element, genioglossus posterior left,617,
element, genioglossus posterior left,719,
element, genioglossus posterior left,722,
element, genioglossus posterior left,725,
fiber_node, genioglossus posterior left,810,809
fiber_node, genioglossus posterior left,809,546
fiber_node, genioglossus posterior left,546,683
fiber_node, genioglossus posterior left,683,536
fiber_node, genioglossus posterior left,536,528
fiber_node, genioglossus posterior left,528,523
fiber_node, genioglossus posterior left,523,522
fiber_node, genioglossus posterior left,522,616
fiber_node, genioglossus posterior left,616,617
fiber_node, genioglossus posterior left,617,618
fiber_node, genioglossus posterior left,618,533
fiber_node, genioglossus posterior left,812,811
fiber_node, genioglossus posterior left,811,547
fiber_node, genioglossus posterior left,547,685
fiber_node, genioglossus posterior left,685,537
fiber_node, genioglossus posterior left,537,529
fiber_node, genioglossus posterior left,529,521
fiber_node, genioglossus posterior left,521,520
fiber_node, genioglossus posterior left,520,625
fiber_node, genioglossus posterior left,625,626
fiber_node, genioglossus posterior left,626,627
fiber_node, genioglossus posterior left,627,515
fiber_node, genioglossus posterior left,814,813
fiber_node, genioglossus posterior left,813,548
fiber_node, genioglossus posterior left,548,687
fiber_node, genioglossus posterior left,687,538
fiber_node, genioglossus posterior left,538,530
fiber_node, genioglossus posterior left,530,519
fiber_node, genioglossus posterior left,519,518
fiber_node, genioglossus posterior left,518,634
fiber_node, genioglossus posterior left,634,635
fiber_node, genioglossus posterior left,635,636
fiber_node, genioglossus posterior left,636,513
fiber_node, genioglossus posterior left,816,815
fiber_node, genioglossus posterior left,815,549
fiber_node, genioglossus posterior left,549,689
fiber_node, genioglossus posterior left,689,539
fiber_node, genioglossus posterior left,539,531
fiber_node, genioglossus posterior left,531,516
fiber_node, genioglossus posterior left,516,517
fiber_node, genioglossus posterior left,517,643
fiber_node, genioglossus posterior left,643,644
fiber_node, genioglossus posterior left,644,645
fiber_node, genioglossus posterior left,645,511
fiber_node, genioglossus posterior left,816,815
fiber_node, genioglossus posterior left,815,549
fiber_node, genioglossus posterior left,549,543
fiber_node, genioglossus posterior left,543,542
fiber_node, genioglossus posterior left,542,541
fiber_node, genioglossus posterior left,541,540
fiber_node, genioglossus posterior left,540,652
fiber_node, genioglossus posterior left,652,653
fiber_node, genioglossus posterior left,653,654
fiber_node, genioglossus posterior left,654,509
fiber_node, genioglossus posterior left,816,815
fiber_node, genioglossus posterior left,815,549
fiber_node, genioglossus posterior left,549,691
fiber_node, genioglossus posterior left,691,699
fiber_node, genioglossus posterior left,699,702
fiber_node, genioglossus posterior left,702,703
fiber_node, genioglossus posterior left,703,716
fiber_node, genioglossus posterior left,716,717
fiber_node, genioglossus posterior left,717,718
fiber_node, genioglossus posterior left,718,704
fiber_node, genioglossus posterior left,932,940
fiber_node, genioglossus posterior left,940,862
fiber_node, genioglossus posterior left,862,898
fiber_node, genioglossus posterior left,898,850
fiber_node, genioglossus posterior left,850,837
fiber_node, genioglossus posterior left,837,830
fiber_node, genioglossus posterior left,830,829
fiber_node, genioglossus posterior left,829,876
fiber_node, genioglossus posterior left,876,877
fiber_node, genioglossus posterior left,877,878
fiber_node, genioglossus posterior left,878,845
fiber_node, genioglossus posterior left,933,941
fiber_node, genioglossus posterior left,941,863
fiber_node, genioglossus posterior left,863,897
fiber_node, genioglossus posterior left,897,851
fiber_node, genioglossus posterior left,851,836
fiber_node, genioglossus posterior left,836,835
fiber_node, genioglossus posterior left,835,828
fiber_node, genioglossus posterior left,828,879
fiber_node, genioglossus posterior left,879,880
fiber_node, genioglossus posterior left,880,881
fiber_node, genioglossus posterior left,881,844
fiber_node, genioglossus posterior left,934,942
fiber_node, genioglossus posterior left,942,864
fiber_node, genioglossus posterior left,864,901
fiber_node, genioglossus posterior left,901,852
fiber_node, genioglossus posterior left,852,840
fiber_node, genioglossus posterior left,840,834
fiber_node, genioglossus posterior left,834,827
fiber_node, genioglossus posterior left,827,882
fiber_node, genioglossus posterior left,882,883
fiber_node, genioglossus posterior left,883,884
fiber_node, genioglossus posterior left,884,843
fiber_node, genioglossus posterior left,935,943
fiber_node, genioglossus posterior left,943,865
fiber_node, genioglossus posterior left,865,902
fiber_node, genioglossus posterior left,902,853
fiber_node, genioglossus posterior left,853,841
fiber_node, genioglossus posterior left,841,833
fiber_node, genioglossus posterior left,833,826
fiber_node, genioglossus posterior left,826,885
fiber_node, genioglossus posterior left,885,886
fiber_node, genioglossus posterior left,886,887
fiber_node, genioglossus posterior left,887,842
fiber_node, genioglossus posterior left,935,943
fiber_node, genioglossus posterior left,943,865
fiber_node, genioglossus posterior left,865,854
fiber_node, genioglossus posterior left,854,855
fiber_node, genioglossus posterior left,855,856
fiber_node, genioglossus posterior left,856,857
fiber_node, genioglossus posterior left,857,888
fiber_node, genioglossus posterior left,888,889
fiber_node, genioglossus posterior left,889,890
fiber_node, genioglossus posterior left,890,858
fiber_node, genioglossus posterior left,935,943
fiber_node, genioglossus posterior left,943,865
fiber_node, genioglossus posterior left,865,903
fiber_node, genioglossus posterior left,903,904
fiber_node, genioglossus posterior left,904,905
fiber_node, genioglossus posterior left,905,906
fiber_node, genioglossus posterior left,906,929
fiber_node, genioglossus posterior left,929,909
fiber_node, genioglossus posterior left,909,910
fiber_node, genioglossus posterior left,910,907
element, genioglossus medial right,125,
element, genioglossus medial right,127,
element, genioglossus medial right,149,
element, genioglossus medial right,156,
element, genioglossus medial right,179,
element, genioglossus medial right,242,
element, genioglossus medial right,244,
element, genioglossus medial right,246,
element, genioglossus medial right,248,
element, genioglossus medial right,343,
element, genioglossus medial right,346,
fiber_node, genioglossus medial right,403,402
fiber_node, genioglossus medial right,402,136
fiber_node, genioglossus medial right,136,278
fiber_node, genioglossus medial right,278,286
fiber_node, genioglossus medial right,286,289
fiber_node, genioglossus medial right,289,290
fiber_node, genioglossus medial right,290,303
fiber_node, genioglossus medial right,303,304
fiber_node, genioglossus medial right,304,305
fiber_node, genioglossus medial right,305,291
fiber_node, genioglossus medial right,405,404
fiber_node, genioglossus medial right,404,138
fiber_node, genioglossus medial right,138,139
fiber_node, genioglossus medial right,139,144
fiber_node, genioglossus medial right,144,248
fiber_node, genioglossus medial right,248,249
fiber_node, genioglossus medial right,249,250
fiber_node, genioglossus medial right,250,145
fiber_node, genioglossus medial right,935,943
fiber_node, genioglossus medial right,943,865
fiber_node, genioglossus medial right,865,903
fiber_node, genioglossus medial right,903,904
fiber_node, genioglossus medial right,904,905
fiber_node, genioglossus medial right,905,906
fiber_node, genioglossus medial right,906,929
fiber_node, genioglossus medial right,929,909
fiber_node, genioglossus medial right,909,910
fiber_node, genioglossus medial right,910,907
fiber_node, genioglossus medial right,936,944
fiber_node, genioglossus medial right,944,867
fiber_node, genioglossus medial right,867,868
fiber_node, genioglossus medial right,868,870
fiber_node, genioglossus medial right,870,891
fiber_node, genioglossus medial right,891,892
fiber_node, genioglossus medial right,892,893
fiber_node, genioglossus medial right,893,871
element, genioglossus medial left,495,
element, genioglossus medial left,497,
element, genioglossus medial left,519,
element, genioglossus medial left,526,
element, genioglossus medial left,549,
element, genioglossus medial left,612,
element, genioglossus medial left,614,
element, genioglossus medial left,616,
element, genioglossus medial left,618,
element, genioglossus medial left,713,
element, genioglossus medial left,716,
fiber_node, genioglossus medial left,816,815
fiber_node, genioglossus medial left,815,549
fiber_node, genioglossus medial left,549,691
fiber_node, genioglossus medial left,691,699
fiber_node, genioglossus medial left,699,702
fiber_node, genioglossus medial left,702,703
fiber_node, genioglossus medial left,703,716
fiber_node, genioglossus medial left,716,717
fiber_node, genioglossus medial left,717,718
fiber_node, genioglossus medial left,718,704
fiber_node, genioglossus medial left,818,817
fiber_node, genioglossus medial left,817,551
fiber_node, genioglossus medial left,551,552
fiber_node, genioglossus medial left,552,557
fiber_node, genioglossus medial left,557,661
fiber_node, genioglossus medial left,661,662
fiber_node, genioglossus medial left,662,663
fiber_node, genioglossus medial left,663,558
fiber_node, genioglossus medial left,935,943
fiber_node, genioglossus medial left,943,865
fiber_node, genioglossus medial left,865,903
fiber_node, genioglossus medial left,903,904
fiber_node, genioglossus medial left,904,905
fiber_node, genioglossus medial left,905,906
fiber_node, genioglossus medial left,906,929
fiber_node, genioglossus medial left,929,909
fiber_node, genioglossus medial left,909,910
fiber_node, genioglossus medial left,910,907
fiber_node, genioglossus medial left,936,944
fiber_node, genioglossus medial left,944,867
fiber_node, genioglossus medial left,867,868
fiber_node, genioglossus medial left,868,870
fiber_node, genioglossus medial left,870,891
fiber_node, genioglossus medial left,891,892
fiber_node, genioglossus medial left,892,893
fiber_node, genioglossus medial left,893,871
element, genioglossus anterior right,151,
element, genioglossus anterior right,171,
element, genioglossus anterior right,181,
element, genioglossus anterior right,269,
element, genioglossus anterior right,270,
element, genioglossus anterior right,271,
element, genioglossus anterior right,272,
element, genioglossus anterior right,283,
element, genioglossus anterior right,291,
element, genioglossus anterior right,292,
element, genioglossus anterior right,293,
element, genioglossus anterior right,294,
element, genioglossus anterior right,340,
element, genioglossus anterior right,343,
fiber_node, genioglossus anterior right,405,404
fiber_node, genioglossus anterior right,404,138
fiber_node, genioglossus anterior right,138,139
fiber_node, genioglossus anterior right,139,144
fiber_node, genioglossus anterior right,144,248
fiber_node, genioglossus anterior right,248,249
fiber_node, genioglossus anterior right,249,250
fiber_node, genioglossus anterior right,250,145
fiber_node, genioglossus anterior right,405,406
fiber_node, genioglossus anterior right,406,149
fiber_node, genioglossus anterior right,149,154
fiber_node, genioglossus anterior right,154,257
fiber_node, genioglossus anterior right,257,258
fiber_node, genioglossus anterior right,258,259
fiber_node, genioglossus anterior right,259,155
fiber_node, genioglossus anterior right,405,407
fiber_node, genioglossus anterior right,407,312
fiber_node, genioglossus anterior right,312,319
fiber_node, genioglossus anterior right,319,326
fiber_node, genioglossus anterior right,326,327
fiber_node, genioglossus anterior right,327,328
fiber_node, genioglossus anterior right,328,325
fiber_node, genioglossus anterior right,936,944
fiber_node, genioglossus anterior right,944,867
fiber_node, genioglossus anterior right,867,868
fiber_node, genioglossus anterior right,868,870
fiber_node, genioglossus anterior right,870,891
fiber_node, genioglossus anterior right,891,892
fiber_node, genioglossus anterior right,892,893
fiber_node, genioglossus anterior right,893,871
fiber_node, genioglossus anterior right,936,945
fiber_node, genioglossus anterior right,945,872
fiber_node, genioglossus anterior right,872,874
fiber_node, genioglossus anterior right,874,894
fiber_node, genioglossus anterior right,894,895
fiber_node, genioglossus anterior right,895,896
fiber_node, genioglossus anterior right,896,875
fiber_node, genioglossus anterior right,936,937
fiber_node, genioglossus anterior right,937,911
fiber_node, genioglossus anterior right,911,913
fiber_node, genioglossus anterior right,913,915
fiber_node, genioglossus anterior right,915,916
fiber_node, genioglossus anterior right,916,917
fiber_node, genioglossus anterior right,917,914
element, genioglossus anterior left,521,
element, genioglossus anterior left,541,
element, genioglossus anterior left,551,
element, genioglossus anterior left,639,
element, genioglossus anterior left,640,
element, genioglossus anterior left,641,
element, genioglossus anterior left,642,
element, genioglossus anterior left,653,
element, genioglossus anterior left,661,
element, genioglossus anterior left,662,
element, genioglossus anterior left,663,
element, genioglossus anterior left,664,
element, genioglossus anterior left,710,
element, genioglossus anterior left,713,
fiber_node, genioglossus anterior left,818,817
fiber_node, genioglossus anterior left,817,551
fiber_node, genioglossus anterior left,551,552
fiber_node, genioglossus anterior left,552,557
fiber_node, genioglossus anterior left,557,661
fiber_node, genioglossus anterior left,661,662
fiber_node, genioglossus anterior left,662,663
fiber_node, genioglossus anterior left,663,558
fiber_node, genioglossus anterior left,818,819
fiber_node, genioglossus anterior left,819,562
fiber_node, genioglossus anterior left,562,567
fiber_node, genioglossus anterior left,567,670
fiber_node, genioglossus anterior left,670,671
fiber_node, genioglossus anterior left,671,672
fiber_node, genioglossus anterior left,672,568
fiber_node, genioglossus anterior left,818,820
fiber_node, genioglossus anterior left,820,725
fiber_node, genioglossus anterior left,725,732
fiber_node, genioglossus anterior left,732,739
fiber_node, genioglossus anterior left,739,740
fiber_node, genioglossus anterior left,740,741
fiber_node, genioglossus anterior left,741,738
fiber_node, genioglossus anterior left,936,944
fiber_node, genioglossus anterior left,944,867
fiber_node, genioglossus anterior left,867,868
fiber_node, genioglossus anterior left,868,870
fiber_node, genioglossus anterior left,870,891
fiber_node, genioglossus anterior left,891,892
fiber_node, genioglossus anterior left,892,893
fiber_node, genioglossus anterior left,893,871
fiber_node, genioglossus anterior left,936,945
fiber_node, genioglossus anterior left,945,872
fiber_node, genioglossus anterior left,872,874
fiber_node, genioglossus anterior left,874,894
fiber_node, genioglossus anterior left,894,895
fiber_node, genioglossus anterior left,895,896
fiber_node, genioglossus anterior left,896,875
fiber_node, genioglossus anterior left,936,937
fiber_node, genioglossus anterior left,937,911
fiber_node, genioglossus anterior left,911,913
fiber_node, genioglossus anterior left,913,915
fiber_node, genioglossus anterior left,915,916
fiber_node, genioglossus anterior left,916,917
fiber_node, genioglossus anterior left,917,914
element, styloglossus right,155,
element, styloglossus right,159,
element, styloglossus right,163,
element, styloglossus right,165,
element, styloglossus right,167,
element, styloglossus right,285,
element, styloglossus right,307,
element, styloglossus right,336,
element, styloglossus right,337,
element, styloglossus right,362,
element, styloglossus right,363,
element, styloglossus right,365,
element, styloglossus right,366,
element, styloglossus right,367,
element, styloglossus right,368,
element, styloglossus right,369,
fiber_node, styloglossus right,906,290
fiber_node, styloglossus right,290,294
fiber_node, styloglossus right,294,298
fiber_node, styloglossus right,298,300
fiber_node, styloglossus right,300,301
fiber_node, styloglossus right,301,947
fiber_node, styloglossus right,905,289
fiber_node, styloglossus right,289,293
fiber_node, styloglossus right,293,297
fiber_node, styloglossus right,297,299
fiber_node, styloglossus right,299,947
fiber_node, styloglossus right,856,128
fiber_node, styloglossus right,128,71
fiber_node, styloglossus right,71,159
fiber_node, styloglossus right,159,74
fiber_node, styloglossus right,74,947
fiber_node, styloglossus right,857,127
fiber_node, styloglossus right,127,70
fiber_node, styloglossus right,70,160
fiber_node, styloglossus right,160,69
fiber_node, styloglossus right,69,196
fiber_node, styloglossus right,196,947
fiber_node, styloglossus right,337,314
fiber_node, styloglossus right,314,163
fiber_node, styloglossus right,163,165
fiber_node, styloglossus right,165,297
fiber_node, styloglossus right,297,299
fiber_node, styloglossus right,299,301
fiber_node, styloglossus right,301,947
fiber_node, styloglossus right,343,320
fiber_node, styloglossus right,320,150
fiber_node, styloglossus right,150,140
fiber_node, styloglossus right,140,293
fiber_node, styloglossus right,293,298
fiber_node, styloglossus right,298,300
fiber_node, styloglossus right,300,302
fiber_node, styloglossus right,302,947
fiber_node, styloglossus right,336,313
fiber_node, styloglossus right,313,391
fiber_node, styloglossus right,391,94
fiber_node, styloglossus right,94,288
fiber_node, styloglossus right,288,412
fiber_node, styloglossus right,412,411
fiber_node, styloglossus right,411,410
fiber_node, styloglossus right,410,409
fiber_node, styloglossus right,409,947
fiber_node, styloglossus right,336,313
fiber_node, styloglossus right,313,391
fiber_node, styloglossus right,391,94
fiber_node, styloglossus right,94,288
fiber_node, styloglossus right,288,75
fiber_node, styloglossus right,75,198
fiber_node, styloglossus right,198,76
fiber_node, styloglossus right,76,197
fiber_node, styloglossus right,197,947
fiber_node, styloglossus right,336,313
fiber_node, styloglossus right,313,390
fiber_node, styloglossus right,390,93
fiber_node, styloglossus right,93,287
fiber_node, styloglossus right,287,72
fiber_node, styloglossus right,72,71
fiber_node, styloglossus right,71,160
fiber_node, styloglossus right,160,69
fiber_node, styloglossus right,69,195
fiber_node, styloglossus right,195,947
element, styloglossus left,525,
element, styloglossus left,529,
element, styloglossus left,533,
element, styloglossus left,535,
element, styloglossus left,537,
element, styloglossus left,655,
element, styloglossus left,677,
element, styloglossus left,706,
element, styloglossus left,707,
element, styloglossus left,732,
element, styloglossus left,733,
element, styloglossus left,735,
element, styloglossus left,736,
element, styloglossus left,737,
element, styloglossus left,738,
element, styloglossus left,739,
fiber_node, styloglossus left,906,703
fiber_node, styloglossus left,703,707
fiber_node, styloglossus left,707,711
fiber_node, styloglossus left,711,713
fiber_node, styloglossus left,713,714
fiber_node, styloglossus left,714,946
fiber_node, styloglossus left,905,702
fiber_node, styloglossus left,702,706
fiber_node, styloglossus left,706,710
fiber_node, styloglossus left,710,712
fiber_node, styloglossus left,712,946
fiber_node, styloglossus left,856,541
fiber_node, styloglossus left,541,484
fiber_node, styloglossus left,484,572
fiber_node, styloglossus left,572,487
fiber_node, styloglossus left,487,946
fiber_node, styloglossus left,857,540
fiber_node, styloglossus left,540,483
fiber_node, styloglossus left,483,573
fiber_node, styloglossus left,573,482
fiber_node, styloglossus left,482,609
fiber_node, styloglossus left,609,946
fiber_node, styloglossus left,750,727
fiber_node, styloglossus left,727,576
fiber_node, styloglossus left,576,578
fiber_node, styloglossus left,578,710
fiber_node, styloglossus left,710,712
fiber_node, styloglossus left,712,714
fiber_node, styloglossus left,714,946
fiber_node, styloglossus left,756,733
fiber_node, styloglossus left,733,563
fiber_node, styloglossus left,563,553
fiber_node, styloglossus left,553,706
fiber_node, styloglossus left,706,711
fiber_node, styloglossus left,711,713
fiber_node, styloglossus left,713,715
fiber_node, styloglossus left,715,946
fiber_node, styloglossus left,749,726
fiber_node, styloglossus left,726,804
fiber_node, styloglossus left,804,507
fiber_node, styloglossus left,507,701
fiber_node, styloglossus left,701,825
fiber_node, styloglossus left,825,824
fiber_node, styloglossus left,824,823
fiber_node, styloglossus left,823,822
fiber_node, styloglossus left,822,946
fiber_node, styloglossus left,749,726
fiber_node, styloglossus left,726,804
